p25-HC-pfile5,  success, 123, 123, 18/09/2015 03:41:01, 18/09/2015 03:50:51,589.1945555,87.2197679,420.2373468
p01,  success, 34, 23, 18/09/2015 03:50:51, 18/09/2015 03:51:03,11.9292952,1.4284719,10.3897432
p01-1,  success, 20, 14, 18/09/2015 03:51:04, 18/09/2015 03:51:13,8.7582364,1.4034925,7.247824
p02,  success, 127, 76, 18/09/2015 03:51:13, 18/09/2015 03:51:48,35.2122606,1.5550783,33.1808663
p02-1,  success, 133, 99, 18/09/2015 03:51:49, 18/09/2015 03:52:27,37.6472013,2.6061527,34.6201522
p03,  success, 11, 8, 18/09/2015 03:52:27, 18/09/2015 03:52:34,6.8970174,1.4538077,5.2591909
p03-1,  success, 10, 8, 18/09/2015 03:52:35, 18/09/2015 03:52:41,6.611735,1.41954,5.0359306
p04,  success, 107, 51, 18/09/2015 03:52:42, 18/09/2015 03:53:27,44.4861058,12.1614457,31.4080497
p04-1,  fail: plan is null, -1, -1, 18/09/2015 03:53:28, 18/09/2015 04:03:34,605.5596596,-63578145209.2985,63578145814.0944
p05,  success, 48, 45, 18/09/2015 04:03:35, 18/09/2015 04:03:55,19.7609229,3.020412,15.7758674
p05-1,  success, 34, 22, 18/09/2015 04:03:56, 18/09/2015 04:04:12,15.333016,1.928359,12.465071
p06,  success, 29, 18, 18/09/2015 04:04:13, 18/09/2015 04:04:26,12.9456606,1.6714077,10.2986011
p06-1,  success, 24, 13, 18/09/2015 04:04:27, 18/09/2015 04:04:41,13.9202494,2.1228985,10.3978771
p07,  success, 93, 65, 18/09/2015 04:04:42, 18/09/2015 04:05:09,27.2467201,1.7273133,25.0681047
p07-1,  success, 38, 26, 18/09/2015 04:05:10, 18/09/2015 04:05:26,15.625319,1.7562835,13.1982574
p08,  success, 227, 149, 18/09/2015 04:05:27, 18/09/2015 04:06:36,68.5994383,7.6765227,59.8179861
p08-1,  success, 105, 74, 18/09/2015 04:06:39, 18/09/2015 04:07:22,42.910261,11.9235527,29.7688989
p09,  fail: plan is null, -1, -1, 18/09/2015 04:07:24, 18/09/2015 04:17:30,606.5576156,-63578146045.5629,63578146650.6135
p09-1,  fail: plan is null, -1, -1, 18/09/2015 04:17:32, 18/09/2015 04:27:39,606.4170027,-63578146654.0956,63578147259.0291
p10,  success, 216, 212, 18/09/2015 04:29:19, 18/09/2015 04:35:53,393.963484,252.1447993,69.2881403
p10-1,  plan verification failed, -1, -1, 18/09/2015 04:35:55, 18/09/2015 04:43:23,448.2403319,428.6241888,18.1621753
p01,  success, 10, 6, 18/09/2015 04:43:23, 18/09/2015 04:43:32,8.9669604,1.3662696,7.5866808
p02,  success, 14, 8, 18/09/2015 04:43:33, 18/09/2015 04:43:45,12.6003424,1.3676657,11.2006538
p03,  success, 16, 10, 18/09/2015 04:43:45, 18/09/2015 04:43:58,13.0600694,1.3692389,11.6558069
p04,  success, 14, 8, 18/09/2015 04:43:59, 18/09/2015 04:44:11,12.5913763,1.3753606,11.1869983
p05,  success, 17, 10, 18/09/2015 04:44:12, 18/09/2015 04:44:26,14.5927012,1.358915,13.1980621
p06,  success, 16, 10, 18/09/2015 04:44:26, 18/09/2015 04:44:41,14.4179524,1.3568376,13.0170845
p07,  success, 14, 8, 18/09/2015 04:44:41, 18/09/2015 04:44:55,14.1707939,1.3848252,12.741313
p08,  success, 14, 9, 18/09/2015 04:44:56, 18/09/2015 04:45:10,14.0387909,1.3814034,12.5894503
p09,  success, 18, 10, 18/09/2015 04:45:10, 18/09/2015 04:45:25,14.9192645,1.3668463,13.4956522
p10,  success, 14, 9, 18/09/2015 04:45:25, 18/09/2015 04:45:39,14.0748361,1.3648189,12.6499778
p11,  success, 14, 9, 18/09/2015 04:45:39, 18/09/2015 04:45:52,12.5450345,1.3639645,11.1455656
p12,  success, 19, 11, 18/09/2015 04:45:52, 18/09/2015 04:46:07,15.1074264,1.3616973,13.7047033
p13,  success, 24, 14, 18/09/2015 04:46:08, 18/09/2015 04:46:24,16.1926247,1.3655742,14.7869424
p14,  success, 23, 13, 18/09/2015 04:46:24, 18/09/2015 04:46:42,17.4344679,1.3798113,15.9895664
p15,  success, 28, 16, 18/09/2015 04:46:42, 18/09/2015 04:47:02,19.7556577,1.3884298,18.2841726
p16,  success, 27, 16, 18/09/2015 04:47:02, 18/09/2015 04:47:22,19.7763671,1.3795086,18.3212665
p17,  success, 31, 18, 18/09/2015 04:47:22, 18/09/2015 04:47:44,21.9645572,1.4026996,20.4721273
p18,  success, 29, 15, 18/09/2015 04:47:44, 18/09/2015 04:48:06,21.4734217,1.3820378,20.0023262
p19,  success, 33, 15, 18/09/2015 04:48:06, 18/09/2015 04:48:28,22.2786612,1.4319338,20.7537482
p20,  success, 30, 15, 18/09/2015 04:48:29, 18/09/2015 04:48:51,21.8970921,1.3936651,20.4044309
p01,  success, 25, 21, 18/09/2015 04:48:51, 18/09/2015 04:48:59,8.2932324,1.3968861,6.7921529
p02,  success, 35, 24, 18/09/2015 04:49:00, 18/09/2015 04:49:48,48.4065387,38.7868433,9.1834058
p03,  success, 25, 21, 18/09/2015 04:49:48, 18/09/2015 04:49:57,8.2929544,1.4077305,6.8061712
p04,  success, 31, 19, 18/09/2015 04:49:57, 18/09/2015 04:50:23,25.7668306,16.9717988,8.2846932
p05,  fail: plan is null, -1, -1, 18/09/2015 04:50:23, 18/09/2015 04:57:08,405.2428075,-63578148625.2604,63578149028.7871
p06,  fail: plan is null, -1, -1, 18/09/2015 04:57:09, 18/09/2015 05:03:58,408.7697053,-63578149031.0279,63578149438.0103
p07,  fail: plan is null, -1, -1, 18/09/2015 05:03:58, 18/09/2015 05:11:04,425.7294474,-63578149442.4375,63578149864.4279
p08,  fail: plan is null, -1, -1, 18/09/2015 05:11:05, 18/09/2015 05:18:42,457.0792548,-63578149868.2608,63578150322.18
p09,  fail: plan is null, -1, -1, 18/09/2015 05:18:42, 18/09/2015 05:25:47,424.3636406,-63578150324.3858,63578150747.2224
p10,  fail: plan is null, -1, -1, 18/09/2015 05:25:47, 18/09/2015 05:33:04,437.0379375,-63578150751.4665,63578151184.9731
p11,  fail: plan is null, -1, -1, 18/09/2015 05:33:06, 18/09/2015 05:41:07,481.3042789,-63578151193.7949,63578151667.318
p12,  fail: plan is null, -1, -1, 18/09/2015 05:41:08, 18/09/2015 05:48:41,453.3376066,-63578151674.9407,63578152121.6428
p13,  fail: plan is null, -1, -1, 18/09/2015 05:48:42, 18/09/2015 05:56:36,473.7245149,-63578152129.3278,63578152596.3627
p14,  fail: plan is null, -1, -1, 18/09/2015 05:56:37, 18/09/2015 06:04:25,468.1413018,-63578152604.0764,63578153065.4923
p15,  fail: plan is null, -1, -1, 18/09/2015 06:04:26, 18/09/2015 06:12:17,470.7289486,-63578153073.4066,63578153537.2332
p16,  fail: plan is null, -1, -1, 18/09/2015 06:12:18, 18/09/2015 06:19:40,442.3537401,-63578153543.3031,63578153980.6803
p17,  fail: plan is null, -1, -1, 18/09/2015 06:19:41, 18/09/2015 06:23:18,216.86481,-63578153988.1414,63578154198.7187
p18,  success, 58, 19, 18/09/2015 06:23:19, 18/09/2015 06:24:12,52.2217089,23.8617708,19.6872785
p19,  success, 58, 19, 18/09/2015 06:24:13, 18/09/2015 06:25:04,50.8582559,24.1495759,18.3861379
p20,  success, 58, 19, 18/09/2015 06:25:05, 18/09/2015 06:25:57,52.1199215,23.8913232,19.712995
p01,  success, 6, 4, 18/09/2015 06:25:57, 18/09/2015 06:26:10,12.3944656,1.3777304,10.9030903
p02,  success, 14, 5, 18/09/2015 06:26:10, 18/09/2015 06:26:24,14.5154019,1.4552,12.6901914
p03,  success, 29, 16, 18/09/2015 06:26:25, 18/09/2015 06:27:00,34.9417753,17.2289107,16.5008108
p04,  success, 52, 22, 18/09/2015 06:27:00, 18/09/2015 06:27:27,26.6105608,2.3980956,22.8002567
p05,  success, 36, 16, 18/09/2015 06:27:27, 18/09/2015 06:27:51,24.0903005,2.1331746,19.5185082
p06,  success, 50, 26, 18/09/2015 06:27:52, 18/09/2015 06:28:44,52.2182233,24.9804315,24.0716843
p07,  success, 57, 25, 18/09/2015 06:28:45, 18/09/2015 06:29:25,40.8763334,3.942334,30.6025642
p08,  success, 80, 35, 18/09/2015 06:29:26, 18/09/2015 06:31:04,98.0549296,47.9999618,42.4970112
p09,  success, 96, 46, 18/09/2015 06:31:05, 18/09/2015 06:33:00,115.0517662,54.0227642,51.1616454
p10,  success, 103, 53, 18/09/2015 06:33:01, 18/09/2015 06:35:05,124.0719528,58.9684354,55.2066816
p11,  fail: plan is null, -1, -1, 18/09/2015 06:35:05, 18/09/2015 06:35:07,1.4700922,-63578154905.8255,63578154907.1833
p12,  success, 13, 8, 18/09/2015 06:35:07, 18/09/2015 06:35:21,14.3978663,1.5286588,12.4529309
p13,  success, 25, 10, 18/09/2015 06:35:22, 18/09/2015 06:35:40,18.4020931,1.7213962,15.5346567
p14,  success, 27, 15, 18/09/2015 06:35:40, 18/09/2015 06:36:01,20.8681365,2.1578843,16.7852993
p15,  success, 40, 18, 18/09/2015 06:36:02, 18/09/2015 06:36:26,24.4723184,1.9581609,20.4082639
p16,  success, 58, 31, 18/09/2015 06:36:27, 18/09/2015 06:37:21,54.5537156,25.0398474,26.2044179
p17,  success, 67, 33, 18/09/2015 06:37:22, 18/09/2015 06:38:36,74.1659692,39.016349,31.062898
p18,  success, 63, 29, 18/09/2015 06:38:37, 18/09/2015 06:39:58,81.6954388,36.7715321,38.8048309
p19,  success, 84, 41, 18/09/2015 06:39:59, 18/09/2015 06:41:48,108.6628726,54.303319,47.8992528
p20,  success, 84, 37, 18/09/2015 06:41:49, 18/09/2015 06:43:08,79.1063456,14.8922475,53.0956939
pfile10,  success, 42, 42, 18/09/2015 06:43:08, 18/09/2015 06:43:18,9.7830789,1.4633111,7.885671
pfile12,  success, 34, 34, 18/09/2015 06:43:18, 18/09/2015 06:43:28,9.6644002,1.5029943,7.6032637
pfile13,  success, 48, 48, 18/09/2015 06:43:28, 18/09/2015 06:43:39,10.7130682,1.5650174,8.6090178
pfile14,  success, 50, 50, 18/09/2015 06:43:39, 18/09/2015 06:43:58,18.8147516,3.0875435,13.3946504
pfile15,  success, 69, 69, 18/09/2015 06:43:58, 18/09/2015 06:44:30,31.6278275,4.8693771,22.1954851
pfile16,  success, 68, 68, 18/09/2015 06:44:30, 18/09/2015 06:45:06,35.4921124,6.5626051,23.7620656
