p07-pfile7,  success, 21, 14,0.1752059,0.8418845,36,153,2036,0
p08-pfile8,  success, 27, 19,0.5705386,2.3865456,90,437,7116,0
p09-pfile9,  success, 37, 25,0.5395263,2.7216546,112,411,6630,0
p10-pfile10,  success, 43, 30,0.7145503,3.2405481,80,466,7293,0
p11-pfile11,  success, 41, 24,1.1764652,5.9926121,132,537,11264,0
p12-pfile12,  success, 53, 37,2.6918069,13.7771239,164,731,19142,0
p13-pfile13,  success, 68, 33,5.8310102,29.7426843,304,886,27850,0
p14-pfile14,  success, 49, 32,3.5076571,21.6771733,215,1189,31054,0
p15-pfile15,  success, 48, 31,2.523573,22.4623468,315,1001,26506,0
p16-pfile16,  success, 54, 43,6.20153,60.2983245,387,3391,88431,0
p18-pfile18,  success, 47, 38,4.4622067,22.1943538,196,1316,34500,0
p19-pfile19,  success, 86, 48,11.2437029,47.6341846,140,1826,50571,0
p20-pfile20,  success, 93, 43,20.8250467,87.7929694,724,2606,73799,0
p21-HC-pfile1,  success, 77, 77,11.9155385,71.0008525,136,1066,46678,0
p22-HC-pfile2,  success, 98, 64,33.4196994,181.9683805,308,1277,68886,0
p01,  success, 32, 19,0.4734555,1.1804019,134,209,546,0
p01-1,  success, 20, 14,0.2362891,0.7644562,64,102,265,0
p02,  success, 159, 106,54.8911876,101.3210525,5505,8533,20808,0
p02-1,  success, 127, 94,382.784939,645.7465606,23973,36361,93536,0
p03,  success, 11, 8,0.1730035,0.7132474,24,43,98,0
p03-1,  success, 11, 8,0.1519455,0.6495224,21,37,75,0
p05-1,  success, 46, 30,6.6250117,19.5680738,1134,1237,3141,0
p06,  success, 34, 18,34.1639003,65.6783388,2004,2979,8172,0
p06-1,  success, 46, 22,87.2545083999998,239.9983861,10482,10001,25604,0
p07,  success, 107, 65,93.4407141999999,168.2519371,7987,12316,32341,0
p07-1,  success, 49, 32,5.7675163,16.6640267,1458,1285,3222,0
p08-1,  success, 110, 74,119.3740722,236.7710427,12870,13162,30909,0
p01,  success, 10, 6,0.0843897,0.3693902,111,133,94,0
p02,  success, 14, 8,0.0940627,0.4507756,200,205,136,0
p03,  success, 16, 10,0.0978950000000001,0.4772138,285,277,180,0
p04,  success, 14, 8,0.0963731,0.4685182,215,199,167,0
p05,  success, 18, 10,0.1069977,0.5340989,330,316,221,0
p06,  success, 16, 10,0.1415135,0.659388,552,554,399,0
p07,  success, 14, 8,0.1298003,0.5930982,396,430,299,0
p08,  success, 14, 9,0.1179354,0.6130288,258,260,287,0
p09,  success, 18, 10,0.1248191,0.6316329,288,302,325,0
p10,  success, 14, 9,0.129333,0.6780014,294,295,326,0
p11,  success, 14, 9,0.1144696,0.5350784,235,253,268,0
p12,  success, 18, 11,0.135872,0.6300344,360,372,334,0
p13,  success, 21, 11,0.1747481,0.7451122,600,659,575,0
p14,  success, 21, 10,0.1922837,0.9389682,455,458,455,0
p15,  success, 25, 12,0.1901017,1.0479265,712,713,630,0
p16,  success, 25, 11,0.1807662,0.990009,720,650,583,0
p17,  success, 28, 14,0.2117774,1.2189622,1008,852,715,0
p18,  success, 32, 13,0.2573555,1.4490123,1305,954,852,0
p19,  success, 32, 12,0.3497022,1.9019397,1971,1364,1234,0
p20,  success, 30, 15,0.274676,1.5035121,1431,1146,1086,0
p01,  success, 25, 21,0.1140859,0.6254288,285,246,217,0
p03,  success, 25, 21,0.1293657,0.6521408,285,246,223,0
p01,  success, 6, 3,0.0807323,0.4900702,114,89,168,0
p02,  success, 14, 6,0.1991682,1.1510156,282,214,724,0
p03,  success, 29, 15,12.36401,41.4520515,9150,5719,23235,0
p04,  success, 48, 17,14.0956403,50.5676164,7254,4026,26608,0
p05,  success, 47, 20,36.8388461,117.1067065,7962,4593,35241,0
p07,  success, 65, 31,259.2403593,644.3102048,11412,7372,74050,0
p12,  success, 13, 6,0.2046499,1.2333289,300,194,594,0
p13,  success, 26, 11,0.9415742,5.098986,600,387,2875,0
p14,  success, 32, 15,2.9792268,13.5445767,1068,635,8487,0
p15,  success, 40, 14,3.0822316,15.8189095,1044,600,6343,0
p16,  success, 49, 18,165.9759082,456.1723109,14592,8702,72536,0
pfile10,  success, 27, 18,0.2612568,1.0673642,50,124,881,0
pfile12,  success, 28, 25,0.4885162,1.7547164,66,172,1340,0
pfile13,  success, 32, 32,0.5581187,2.0093729,48,202,1978,0
pfile14,  success, 35, 26,3.2841571,16.1823217,300,346,5353,0
pfile15,  success, 49, 46,9.2352729,45.6718142,292,586,5278,0
pfile16,  success, 52, 34,21.7527603,98.9270247,636,571,12884,0
pfile17,  success, 67, 35,31.1515591,149.8372801,416,636,10957,0
pfile18,  success, 80, 63,76.2413921,359.6465763,548,1221,22478,0
pfile3,  success, 6, 6,0.0814917,0.3954509,4,15,93,0
pfile4,  success, 8, 8,0.089553,0.4185278,6,23,99,0
pfile5,  success, 13, 13,0.1160866,0.496586,10,37,170,0
pfile6,  success, 14, 14,0.1139945,0.4968516,12,33,237,0
pfile7,  success, 18, 11,0.1305845,0.53268,13,43,170,0
pfile8,  success, 13, 13,0.2136069,0.9024878,46,85,621,0
pfile9,  success, 24, 10,0.2401063,0.9966057,46,88,549,0
