p16,  success, 25, 11,0.1807002,0.9859002,712,649,578,0
p17,  success, 28, 14,0.2162125,1.2134117,999,851,710,0
p18,  success, 32, 13,0.2504332,1.3894026,1287,952,842,0
p19,  success, 32, 12,0.3366771,1.8679365,1971,1364,1234,0
p20,  success, 30, 15,0.2749263,1.4660307,1431,1146,1086,0
p01,  success, 25, 21,0.1193966,0.6234604,285,246,217,0
p03,  success, 25, 21,0.1338284,0.6555066,285,246,223,0
p01,  success, 6, 3,0.0814534,0.4861229,102,87,164,0
p02,  success, 14, 6,0.1971268,1.1353903,276,213,721,0
p03,  success, 29, 15,12.4376014,41.5574934,9138,5718,23215,0
p04,  success, 48, 17,13.9850465,49.8993142,7248,4025,26597,0
p05,  success, 47, 20,36.2101328,115.0823078,7956,4592,35227,0
p07,  success, 65, 31,263.489126,650.437436,11316,7371,73359,0
p12,  success, 13, 6,0.20845,1.2368132,294,193,589,0
p13,  success, 26, 11,1.0948747,5.8874264,750,432,2476,0
p14,  success, 29, 15,2.6852435,12.5651421,936,585,8335,0
p15,  success, 40, 14,3.1266592,15.9877553,1032,598,6329,0
p16,  success, 52, 25,44.2893487,132.8780898,5058,3647,34564,0
pfile10,  success, 28, 28,0.2963499,0.9487398,32,93,682,0
pfile12,  success, 29, 29,0.5137352,1.2948417,28,106,787,0
pfile13,  success, 32, 32,0.5186175,1.3830294,36,102,734,0
pfile14,  success, 40, 40,2.7946195,7.9316662,76,188,2159,0
pfile15,  success, 52, 52,7.3353376,19.9653618,96,228,2467,0
pfile16,  success, 58, 58,13.4061129,33.2145734,104,267,4269,0
pfile17,  success, 71, 71,42.301237,88.3171194,152,434,8632,0
pfile18,  success, 79, 79,60.1970769,124.3586096,148,451,5899,0
pfile3,  success, 6, 6,0.0835834,0.3863236,4,12,73,0
pfile4,  success, 8, 8,0.0855521,0.4010206,4,16,75,0
pfile5,  success, 13, 13,0.1094978,0.4559224,8,26,138,0
pfile6,  success, 14, 14,0.1060502,0.4517904,8,24,171,0
pfile7,  success, 19, 19,0.1359619,0.5009656,8,39,158,0
pfile8,  success, 13, 13,0.1624648,0.6731991,12,41,322,0
pfile9,  success, 25, 25,0.263804,0.864752,28,83,660,0
